Index Name,Date,Open,High,Low,Close,Daily Return,Vol20,
NIFTY 50,13-May-99,1131.95,1149.6,1130.85,1148.1,0.032937905,0.032254355,
NIFTY 50,14-May-99,1157.6,1173.55,1144.9,1165.35,0.014913069,0.028237734,
NIFTY 50,17-May-99,1164.45,1171.1,1120.7,1151.9,-0.011608718,0.021037276,
NIFTY 50,18-May-99,1155.75,1176.3,1153.45,1160.15,0.007136554,0.020570195,
NIFTY 50,19-May-99,1169.6,1189.2,1161.6,1180.25,0.017176973,0.020618944,
NIFTY 50,20-May-99,1181,1201.3,1166.9,1166.9,-0.011375621,0.021042157,
NIFTY 50,21-May-99,1176.95,1177,1139.1,1145.85,-0.01820394,0.021227531,
NIFTY 50,24-May-99,1147.4,1154.5,1132.5,1151.6,0.00500556,0.02116787,
NIFTY 50,25-May-99,1148.05,1164.2,1147.4,1160.2,0.007440124,0.015593351,
NIFTY 50,26-May-99,1165.15,1170.1,1122.6,1135.5,-0.021519321,0.017188005,
NIFTY 50,27-May-99,1132.85,1147.95,1091.45,1091.45,-0.039565995,0.019962091,
NIFTY 50,28-May-99,1088,1098.25,1049.95,1081.5,-0.009158121,0.020192116,
NIFTY 50,31-May-99,1098,1132.8,1097.85,1132.3,0.045901996,0.021902088,
NIFTY 50,1-Jun-99,1125.55,1139.8,1113,1123.8,-0.007535163,0.02093132,
NIFTY 50,2-Jun-99,1120.65,1127.65,1107.2,1125.15,0.00120056,0.020907803,
NIFTY 50,3-Jun-99,1129.9,1141.05,1127.3,1136.65,0.01016898,0.020330783,
NIFTY 50,4-Jun-99,1150.05,1162,1149.1,1155.05,0.016058293,0.020358594,
NIFTY 50,7-Jun-99,1159.55,1164.15,1150.2,1156.65,0.001384263,0.019501935,
NIFTY 50,8-Jun-99,1145.9,1178.95,1138.05,1178.95,0.019096316,0.019473554,
NIFTY 50,9-Jun-99,1180,1192.05,1159.25,1163.2,-0.013449384,0.019748161,
NIFTY 50,10-Jun-99,1163.7,1175.95,1159.6,1162.6,-0.000515952,0.018386369,
NIFTY 50,11-Jun-99,1161.8,1162.95,1140.25,1141.9,-0.017965335,0.018511278,
NIFTY 50,14-Jun-99,1140.75,1140.75,1099.85,1126.9,-0.013223042,0.018563341,
NIFTY 50,15-Jun-99,1127.4,1143.3,1113.3,1120.5,-0.005695486,0.018485377,
NIFTY 50,16-Jun-99,1120.35,1152.35,1109.7,1148.15,0.024376937,0.018937718,
NIFTY 50,17-Jun-99,1148.95,1181.9,1148.95,1176.35,0.024264473,0.019612335,
NIFTY 50,18-Jun-99,1177.15,1189.2,1172.2,1175.15,-0.001020625,0.019124613,
NIFTY 50,21-Jun-99,1175.3,1203.35,1175.3,1202.3,0.02284059,0.019715031,
NIFTY 50,22-Jun-99,1202.95,1219.45,1201.2,1214.3,0.00993139,0.019758009,
NIFTY 50,23-Jun-99,1215.95,1228.55,1188.65,1193.15,-0.01757091,0.01952607,
NIFTY 50,24-Jun-99,1192.55,1193.1,1171.3,1181.3,-0.009981342,0.01714944,
NIFTY 50,25-Jun-99,1181.6,1197,1174.2,1177,-0.003646699,0.016970983,
NIFTY 50,28-Jun-99,1177.05,1194.9,1177.05,1192.2,0.012831512,0.014058309,
NIFTY 50,29-Jun-99,1192.2,1198.7,1185.3,1191.3,-0.000755192,0.013882264,
NIFTY 50,30-Jun-99,1191.45,1193.9,1179.65,1187.7,-0.003026484,0.013941813,
NIFTY 50,1-Jul-99,1187.85,1197,1179.3,1183.2,-0.003796031,0.013897961,
NIFTY 50,2-Jul-99,1183.65,1204.15,1183.65,1197.85,0.012305651,0.013722497,
NIFTY 50,5-Jul-99,1197.95,1232.4,1197.95,1230.25,0.026689118,0.014804225,
NIFTY 50,6-Jul-99,1230.3,1246.4,1230.3,1241.25,0.008901536,0.014393711,
NIFTY 50,7-Jul-99,1241.65,1255.75,1238.15,1243.7,0.001971871,0.013894526,
NIFTY 50,8-Jul-99,1243.9,1251.15,1238.4,1244.05,0.000281379,0.013884003,
NIFTY 50,9-Jul-99,1244.4,1260.7,1244.4,1254,0.007966256,0.012965621,
NIFTY 50,12-Jul-99,1254.1,1318.05,1254.1,1315.35,0.047764348,0.015463939,
NIFTY 50,13-Jul-99,1315.75,1338.15,1315.75,1321.45,0.004626829,0.015161516,
NIFTY 50,14-Jul-99,1322.9,1341.1,1306.2,1335.15,0.010314027,0.01469298,
NIFTY 50,15-Jul-99,1335.55,1367.95,1310.45,1317.7,-0.013155853,0.014833691,
NIFTY 50,16-Jul-99,1318.3,1331.75,1312.3,1324.25,0.004958469,0.014751701,
NIFTY 50,19-Jul-99,1325.35,1357.85,1325.35,1349.6,0.018961991,0.014542286,
NIFTY 50,20-Jul-99,1349.6,1350.35,1310.85,1314.7,-0.02619975,0.016154157,
NIFTY 50,21-Jul-99,1314.8,1346.65,1302.8,1340.15,0.019173045,0.015656923,
NIFTY 50,22-Jul-99,1339.05,1358.25,1337.55,1349.2,0.006730276,0.015209393,
NIFTY 50,23-Jul-99,1350,1367.3,1339.6,1342.95,-0.004643137,0.015246467,
NIFTY 50,26-Jul-99,1342.6,1342.6,1314.8,1326.15,-0.012588679,0.015750439,
NIFTY 50,27-Jul-99,1325.4,1327,1304.4,1309.85,-0.012367381,0.016194112,
NIFTY 50,28-Jul-99,1309.75,1337,1309.75,1320.1,0.007794864,0.01610136,
NIFTY 50,29-Jul-99,1320.75,1329.75,1312.55,1325.7,0.004233131,0.015962536,
NIFTY 50,30-Jul-99,1325.55,1325.55,1302.5,1310.15,-0.011798987,0.016341902,
NIFTY 50,2-Aug-99,1309.85,1310.8,1282.85,1289.6,-0.015809542,0.016062817,
NIFTY 50,3-Aug-99,1289.2,1290.8,1277.85,1285.05,-0.003534465,0.01603677,
NIFTY 50,4-Aug-99,1285.9,1329.3,1285.9,1326.4,0.031670877,0.01737882,
NIFTY 50,5-Aug-99,1326.75,1345.85,1317.5,1323.3,-0.002339889,0.017411992,
NIFTY 50,6-Aug-99,1323.15,1326,1315.15,1316.8,-0.004924066,0.017460414,
NIFTY 50,9-Aug-99,1316.9,1332.9,1312.8,1327.75,0.008281229,0.013944615,
NIFTY 50,10-Aug-99,1328.15,1328.4,1305.85,1309.75,-0.013649501,0.014253241,
NIFTY 50,11-Aug-99,1308.75,1328.2,1295.2,1315.3,0.004228497,0.014075323,
NIFTY 50,12-Aug-99,1315.9,1321.55,1308.05,1309.5,-0.004419392,0.013802944,
NIFTY 50,13-Aug-99,1309.7,1317.1,1290.3,1291.85,-0.013570085,0.014050161,
NIFTY 50,16-Aug-99,1292.35,1314.15,1292.35,1309.9,0.013875499,0.01370711,
NIFTY 50,17-Aug-99,1310.3,1327.9,1310.3,1322.7,0.009724304,0.012608854,
NIFTY 50,18-Aug-99,1326,1371.9,1326,1363.35,0.030269804,0.013681427,
NIFTY 50,19-Aug-99,1363.5,1375.45,1341.55,1345,-0.013550893,0.013971815,
NIFTY 50,20-Aug-99,1345.6,1350.3,1332.4,1347.3,0.001708577,0.013936593,
NIFTY 50,23-Aug-99,1347.75,1375.95,1347.75,1369.7,0.016489148,0.014052686,
NIFTY 50,24-Aug-99,1370.05,1385.6,1369.9,1382.65,0.00941021,0.013752706,
NIFTY 50,25-Aug-99,1383.45,1414,1341.35,1371.65,-0.007987553,0.013897282,
NIFTY 50,26-Aug-99,1371.9,1408.15,1371.9,1402.5,0.022241964,0.014619989,
NIFTY 50,27-Aug-99,1402.6,1425.2,1402.6,1417.5,0.010638398,0.014296793,
NIFTY 50,30-Aug-99,1417.8,1435.5,1417.8,1422.6,0.003591427,0.013523694,
NIFTY 50,31-Aug-99,1422.65,1424.05,1409.55,1412,-0.007479044,0.013681141,
NIFTY 50,1-Sep-99,1412.05,1430.8,1397.7,1410.7,-0.000921104,0.012156953,
NIFTY 50,2-Sep-99,1410,1410,1372.5,1375.85,-0.025014313,0.013654163,
NIFTY 50,3-Sep-99,1375.7,1384.25,1370.95,1374.95,-0.000654355,0.01357422,
NIFTY 50,6-Sep-99,1375.45,1392.05,1372.5,1390.2,0.011030255,0.013653147,
NIFTY 50,7-Sep-99,1391.2,1403.75,1378.95,1383.25,-0.005011819,0.013252882,
NIFTY 50,8-Sep-99,1385.55,1413.45,1385.55,1399.5,0.011679227,0.013401113,
NIFTY 50,9-Sep-99,1400.15,1402.25,1388.65,1396.9,-0.001859534,0.013337565,
NIFTY 50,10-Sep-99,1397.15,1398.6,1388.85,1391.1,-0.004160695,0.012871562,
NIFTY 50,14-Sep-99,1391.9,1397.45,1366.25,1370.55,-0.014882682,0.013275115,
NIFTY 50,15-Sep-99,1371,1392.35,1371,1374.7,0.003023406,0.013160963,
NIFTY 50,16-Sep-99,1374.45,1375.35,1347.3,1351.2,-0.017242439,0.012013998,
NIFTY 50,17-Sep-99,1350.35,1364.05,1329.7,1359.7,0.006271001,0.011689367,
NIFTY 50,20-Sep-99,1359.8,1379.05,1356.3,1357.85,-0.001361521,0.011693419,
NIFTY 50,21-Sep-99,1358.45,1367.75,1348.6,1350.6,-0.005353628,0.011116456,
NIFTY 50,22-Sep-99,1350.7,1400,1350.7,1386.45,0.026197585,0.012471401,
NIFTY 50,23-Sep-99,1387.95,1403.55,1387.45,1398,0.00829612,0.012444569,
NIFTY 50,24-Sep-99,1397.45,1427.75,1396.75,1412.25,0.010141533,0.011621958,
NIFTY 50,27-Sep-99,1413.8,1427.15,1387.05,1389.5,-0.016240207,0.011919456,
NIFTY 50,28-Sep-99,1389.25,1389.45,1363.45,1379.15,-0.007476603,0.011952075,
NIFTY 50,29-Sep-99,1380.7,1429.05,1380.3,1415.3,0.025874155,0.013328958,
NIFTY 50,30-Sep-99,1415.55,1432.55,1409.55,1413.1,-0.00155565,0.013332314,
NIFTY 50,1-Oct-99,1414.65,1419.1,1389.05,1403.2,-0.00703053,0.012099904,
NIFTY 50,4-Oct-99,1403.45,1406.35,1367.85,1372.3,-0.022267178,0.013171602,
NIFTY 50,5-Oct-99,1372.4,1384.35,1358.95,1378.15,0.004253856,0.012955707,
NIFTY 50,6-Oct-99,1377.65,1419.75,1377.15,1392.7,0.010502289,0.013130535,
NIFTY 50,7-Oct-99,1394.35,1475.45,1394.35,1469.75,0.053848009,0.017653672,
NIFTY 50,8-Oct-99,1470,1502.65,1462.75,1479.25,0.006442884,0.017644641,
NIFTY 50,11-Oct-99,1480.8,1504.55,1479.1,1484,0.003205942,0.017567002,
NIFTY 50,12-Oct-99,1484.4,1493.15,1472.35,1483.85,-0.000101083,0.017068631,
NIFTY 50,13-Oct-99,1485.45,1510.5,1466,1496.3,0.008355333,0.017094665,
NIFTY 50,14-Oct-99,1497.3,1522.85,1496.65,1505.2,0.005930386,0.016330356,
NIFTY 50,15-Oct-99,1505.7,1512,1448.95,1454.55,-0.034229205,0.018573268,
NIFTY 50,18-Oct-99,1454.9,1461.45,1426.15,1444.05,-0.007244909,0.018698349,
NIFTY 50,20-Oct-99,1446.2,1498.7,1446.2,1477.65,0.023001322,0.019096175,
NIFTY 50,21-Oct-99,1478,1496.45,1448.35,1453.35,-0.016581751,0.018932505,
NIFTY 50,22-Oct-99,1452.6,1452.6,1421.4,1430.25,-0.016021982,0.019308115,
NIFTY 50,23-Oct-99,1430.75,1451.85,1429.1,1449.8,0.013576362,0.019407414,
NIFTY 50,25-Oct-99,1449.85,1457.2,1410.85,1426.2,-0.016412051,0.01941563,
NIFTY 50,26-Oct-99,1426.6,1431.5,1410.95,1414.35,-0.008343503,0.019437218,
NIFTY 50,27-Oct-99,1419.1,1440.7,1400.75,1411.4,-0.002087942,0.018559392,
NIFTY 50,28-Oct-99,1411.2,1411.45,1361.05,1367.7,-0.031451623,0.019839376,
NIFTY 50,29-Oct-99,1367.9,1370.8,1296.7,1325.45,-0.031378472,0.020906365,
NIFTY 50,1-Nov-99,1325.9,1332.7,1260.8,1270,-0.042735124,0.022357489,
NIFTY 50,2-Nov-99,1269.3,1335.6,1239.8,1332.2,0.047814811,0.025139656,
NIFTY 50,3-Nov-99,1332.7,1353.55,1303.25,1326.4,-0.004363206,0.024979281,
NIFTY 50,4-Nov-99,1326.85,1339.75,1313.6,1336.8,0.007810193,0.021381483,
NIFTY 50,5-Nov-99,1336.75,1369.65,1336.55,1364.55,0.020546006,0.021993526,
NIFTY 50,7-Nov-99,1364.7,1382.25,1364.7,1369.6,0.003694022,0.022002253,
NIFTY 50,9-Nov-99,1370.5,1374.8,1345.25,1371.2,0.001167542,0.022015943,
NIFTY 50,10-Nov-99,1371.6,1392.55,1371.6,1389.1,0.012969787,0.022175265,
NIFTY 50,11-Nov-99,1389.2,1402.7,1382.3,1389.6,0.000359881,0.022082504,
NIFTY 50,12-Nov-99,1389.25,1389.4,1368.85,1373.55,-0.011617307,0.021005704,
NIFTY 50,15-Nov-99,1372.75,1381.1,1358.15,1362.7,-0.007930603,0.021013787,
NIFTY 50,16-Nov-99,1362.3,1362.3,1351.4,1357.75,-0.003639108,0.020110526,
NIFTY 50,17-Nov-99,1367.65,1381.5,1352.25,1352.25,-0.004059046,0.019899596,
NIFTY 50,18-Nov-99,1353.4,1366.25,1342.25,1364.25,0.008834955,0.019859461,
NIFTY 50,19-Nov-99,1365.25,1381.05,1360.05,1361.85,-0.001760758,0.019504557,
NIFTY 50,22-Nov-99,1362.4,1378.1,1358.2,1375.25,0.009791463,0.019445334,
NIFTY 50,24-Nov-99,1376.5,1404.05,1376.5,1394.95,0.01422304,0.019699867,
NIFTY 50,25-Nov-99,1395.85,1417.65,1395.85,1408.65,0.009773227,0.019833669,
NIFTY 50,26-Nov-99,1409.35,1418.15,1395.5,1399.6,-0.006445317,0.018496177,
NIFTY 50,29-Nov-99,1399.8,1401.25,1382.2,1384.65,-0.010739081,0.017109396,
NIFTY 50,30-Nov-99,1384.9,1386.75,1370.55,1376.15,-0.006157655,0.013662859,
NIFTY 50,1-Dec-99,1375.05,1401.1,1374.7,1388.75,0.009114317,0.009117331,
NIFTY 50,2-Dec-99,1388.2,1420.7,1387.2,1408.85,0.014369707,0.009379195,
NIFTY 50,3-Dec-99,1409.05,1436.65,1409.05,1418,0.006473659,0.009347942,
NIFTY 50,6-Dec-99,1418.3,1445.6,1418.3,1442.85,0.017372896,0.009055918,
NIFTY 50,7-Dec-99,1443.2,1455.4,1439.65,1445.15,0.001592798,0.009057064,
NIFTY 50,8-Dec-99,1451.1,1486.15,1420.95,1438.65,-0.004507949,0.009194964,
NIFTY 50,9-Dec-99,1437.1,1451.5,1428.05,1447.55,0.006167298,0.008904674,
NIFTY 50,10-Dec-99,1448.05,1462.6,1437,1439.7,-0.005437714,0.00905604,
NIFTY 50,13-Dec-99,1440.2,1444.95,1421.85,1427.65,-0.008405023,0.008831804,
NIFTY 50,14-Dec-99,1427.9,1431.25,1391.1,1398.25,-0.020808281,0.009983041,
NIFTY 50,15-Dec-99,1396.6,1410.8,1376.75,1401.4,0.002250282,0.009916706,
NIFTY 50,16-Dec-99,1404.05,1428.5,1402.75,1419.7,0.012973845,0.010135716,
NIFTY 50,17-Dec-99,1420.1,1439.25,1414.15,1419.3,-0.000281789,0.010037209,
NIFTY 50,20-Dec-99,1419.45,1435.55,1418.75,1422.45,0.002216945,0.009998562,
NIFTY 50,21-Dec-99,1422.6,1437.6,1413.85,1421.7,-0.000527398,0.009850087,
NIFTY 50,22-Dec-99,1429.15,1486.9,1429.15,1481.7,0.041336739,0.013024406,
NIFTY 50,23-Dec-99,1481.6,1510.85,1481.6,1488.35,0.004478047,0.01293333,
NIFTY 50,24-Dec-99,1488.05,1489.9,1453.35,1459,-0.019916854,0.013761802,
NIFTY 50,27-Dec-99,1459.65,1460.5,1427.7,1432.1,-0.018609371,0.014251414,
NIFTY 50,28-Dec-99,1427.45,1451.35,1418.85,1442.2,0.007027827,0.014174302,
NIFTY 50,29-Dec-99,1443.9,1483.4,1443.9,1476.35,0.0234031,0.014876237,
NIFTY 50,30-Dec-99,1489.2,1504.95,1476.75,1480.45,0.00277327,0.014636218,
NIFTY 50,3-Jan-00,1482.15,1592.9,1482.15,1592.2,0.072770612,0.021491,
NIFTY 50,4-Jan-00,1594.4,1641.95,1594.4,1638.7,0.028786537,0.02196107,
NIFTY 50,5-Jan-00,1634.55,1635.5,1555.05,1595.8,-0.026528067,0.023150624,
NIFTY 50,6-Jan-00,1595.8,1639,1595.8,1617.6,0.013568391,0.02311444,
NIFTY 50,7-Jan-00,1616.6,1628.25,1597.2,1613.3,-0.002661799,0.023192481,
NIFTY 50,10-Jan-00,1615.65,1662.1,1614.95,1632.95,0.012106424,0.023091744,
NIFTY 50,11-Jan-00,1633.25,1639.9,1548.25,1572.5,-0.037721485,0.024931368,
NIFTY 50,12-Jan-00,1572.3,1631.55,1571.7,1624.8,0.032718022,0.024907046,
NIFTY 50,13-Jan-00,1627.85,1671.15,1613.65,1621.4,-0.002094758,0.024974181,
NIFTY 50,14-Jan-00,1622.15,1627.4,1591.4,1622.75,0.000832267,0.024976338,
NIFTY 50,17-Jan-00,1623.5,1668.45,1604.65,1611.6,-0.006894767,0.025116784,
NIFTY 50,18-Jan-00,1611.65,1615.15,1587.85,1606.7,-0.003045088,0.025189846,
NIFTY 50,19-Jan-00,1610.05,1644.45,1608.85,1634.85,0.017368671,0.025260163,
NIFTY 50,20-Jan-00,1634.65,1644.4,1596.65,1601.1,-0.020860164,0.02462916,
NIFTY 50,21-Jan-00,1601.25,1626.5,1593.2,1620.6,0.012105558,0.024697948,
NIFTY 50,24-Jan-00,1623.05,1645,1608.3,1613.6,-0.004328743,0.024134483,
NIFTY 50,25-Jan-00,1612.95,1613.65,1579.55,1586.4,-0.017000409,0.024054065,
NIFTY 50,27-Jan-00,1600.5,1633.55,1600.05,1603.9,0.010970865,0.024086694,
NIFTY 50,28-Jan-00,1603.65,1610.9,1592.7,1599.1,-0.002997192,0.023764402,
NIFTY 50,31-Jan-00,1598.35,1598.35,1538.7,1546.2,-0.033640663,0.025213535,
NIFTY 50,1-Feb-00,1546.2,1554.15,1521.4,1549.5,0.00213199,0.018980838,
NIFTY 50,2-Feb-00,1554.2,1605.9,1554.2,1588,0.024543065,0.018646904,
NIFTY 50,3-Feb-00,1591.25,1616.7,1591.25,1597.9,0.006214904,0.017756569,
NIFTY 50,4-Feb-00,1598.5,1621.35,1596.45,1599.75,0.0011571,0.017474473,
NIFTY 50,7-Feb-00,1599.8,1645.9,1599.8,1636.6,0.022773552,0.018222618,
NIFTY 50,8-Feb-00,1636.6,1676.1,1636.6,1662.75,0.015851939,0.018364523,
NIFTY 50,9-Feb-00,1666.95,1731.65,1666.7,1689.65,0.016048549,0.016223281,
NIFTY 50,10-Feb-00,1692.1,1713.7,1692.1,1711.2,0.012673472,0.014893994,
NIFTY 50,11-Feb-00,1712.85,1771.65,1712.85,1756,0.025843616,0.015718775,
NIFTY 50,14-Feb-00,1777.75,1795.45,1738.75,1744.5,-0.006570514,0.01588328,
NIFTY 50,15-Feb-00,1744.5,1744.5,1694.45,1702.55,-0.024340854,0.016935216,
NIFTY 50,16-Feb-00,1704.85,1742.8,1704.15,1711.1,0.005009311,0.016885976,
NIFTY 50,17-Feb-00,1710.05,1753.1,1710.05,1742.1,0.017954844,0.016912446,
NIFTY 50,18-Feb-00,1742.3,1764.15,1713.45,1717.8,-0.01404688,0.016465501,
NIFTY 50,21-Feb-00,1719.55,1767.8,1719.55,1753.5,0.020569388,0.016803146,
NIFTY 50,22-Feb-00,1754.2,1781.05,1733.55,1739.05,-0.008274803,0.016928062,
NIFTY 50,23-Feb-00,1745.2,1818.15,1689.2,1696.4,-0.024830628,0.017513503,
NIFTY 50,24-Feb-00,1696.4,1751.6,1693.1,1732,0.020768452,0.017871203,
NIFTY 50,25-Feb-00,1734.05,1757.05,1699.25,1710.45,-0.012520316,0.018187088,
NIFTY 50,28-Feb-00,1711.15,1726.65,1670.75,1722.55,0.007049257,0.01597027,
NIFTY 50,29-Feb-00,1722.85,1783.3,1626.35,1654.8,-0.040125595,0.018943932,
NIFTY 50,1-Mar-00,1661.5,1727.9,1630,1712.7,0.034390917,0.01964066,
NIFTY 50,2-Mar-00,1713.65,1773.85,1690.05,1696.55,-0.009474295,0.019850479,
NIFTY 50,3-Mar-00,1696.45,1719.15,1644.4,1656,-0.024191721,0.020762335,
NIFTY 50,6-Mar-00,1656,1721,1656,1688.5,0.019435505,0.02059701,
NIFTY 50,7-Mar-00,1711.85,1730.85,1684.9,1702.75,0.00840403,0.020391332,
NIFTY 50,8-Mar-00,1717.75,1765.25,1654.45,1666.35,-0.021608985,0.02068349,
NIFTY 50,9-Mar-00,1667.45,1692.25,1595.45,1646.25,-0.012135632,0.020583285,
NIFTY 50,10-Mar-00,1647.85,1680.45,1588.2,1602.75,-0.02677907,0.020205401,
NIFTY 50,13-Mar-00,1601.4,1645,1553.45,1560.7,-0.026586465,0.020796966,
NIFTY 50,14-Mar-00,1561.55,1571.3,1503.2,1567.05,0.004060432,0.020413672,
NIFTY 50,15-Mar-00,1546.8,1630.95,1538.7,1620.1,0.033293005,0.021999447,
NIFTY 50,16-Mar-00,1620.4,1621.2,1554.3,1562.2,-0.036392792,0.02265637,
NIFTY 50,21-Mar-00,1563.3,1585.25,1542.65,1556.6,-0.003591129,0.022568014,
NIFTY 50,22-Mar-00,1551.05,1604,1551.05,1589.6,0.020978457,0.02259251,
NIFTY 50,23-Mar-00,1590.3,1629.2,1544.5,1553.4,-0.023036335,0.022946685,
NIFTY 50,24-Mar-00,1554.2,1579.4,1540.45,1569.55,0.010342877,0.022745847,
NIFTY 50,27-Mar-00,1570.45,1593.3,1555.75,1562.95,-0.004213893,0.021994208,
NIFTY 50,28-Mar-00,1563.3,1575.85,1527.55,1568.6,0.003608441,0.022004855,
NIFTY 50,29-Mar-00,1569.3,1609.4,1553.4,1558.25,-0.006620105,0.021844559,
NIFTY 50,30-Mar-00,1556.95,1557.85,1489.1,1549.5,-0.005631098,0.020228229,
NIFTY 50,31-Mar-00,1545.55,1545.55,1493.9,1528.45,-0.013678148,0.018277431,
NIFTY 50,3-Apr-00,1528.7,1555.5,1510.75,1534.75,0.004113351,0.018381629,
NIFTY 50,4-Apr-00,1534.05,1534.05,1420.85,1428.1,-0.072022612,0.023427406,
NIFTY 50,5-Apr-00,1428.5,1467.4,1391.65,1434.65,0.004576028,0.022757503,
NIFTY 50,6-Apr-00,1436.15,1475.25,1381.05,1452.95,0.012675055,0.022940283,
NIFTY 50,7-Apr-00,1453.3,1558.05,1453.3,1557.15,0.069261255,0.028430731,
NIFTY 50,10-Apr-00,1557.55,1636.95,1557.55,1613,0.035238572,0.029612573,
NIFTY 50,11-Apr-00,1613,1631.6,1550.85,1624.65,0.007196609,0.029025818,
NIFTY 50,12-Apr-00,1624.4,1628.55,1586,1592.7,-0.019861719,0.028730806,
NIFTY 50,13-Apr-00,1587.95,1587.95,1502.7,1518.65,-0.047608907,0.030698216,
NIFTY 50,17-Apr-00,1518.55,1518.55,1412.45,1443.55,-0.050716425,0.031416152,
NIFTY 50,18-Apr-00,1443.55,1478.85,1410,1414.8,-0.020117179,0.030785618,
NIFTY 50,19-Apr-00,1417.75,1469.05,1375.05,1404.95,-0.006986463,0.03078706,
NIFTY 50,20-Apr-00,1405.7,1425.55,1339.75,1415.65,0.007587075,0.030331724,
NIFTY 50,24-Apr-00,1416.05,1431.8,1371.85,1388,-0.019724927,0.030241558,
NIFTY 50,25-Apr-00,1383.8,1383.8,1311.3,1359.45,-0.020783656,0.030177194,
NIFTY 50,26-Apr-00,1362.5,1439.05,1362.5,1436.1,0.0548509,0.033220033,
NIFTY 50,27-Apr-00,1436.15,1455.85,1400.65,1416.9,-0.013459719,0.033227246,
NIFTY 50,28-Apr-00,1419.9,1438,1396.55,1406.55,-0.007331489,0.033229355,
NIFTY 50,2-May-00,1410,1421.5,1319.65,1333.45,-0.053370329,0.034938578,
NIFTY 50,3-May-00,1330.15,1342.15,1258.1,1316.05,-0.013134743,0.034933738,
NIFTY 50,4-May-00,1317.95,1385.15,1317.95,1380.55,0.047847144,0.037005046,
NIFTY 50,5-May-00,1381.9,1428.6,1381.9,1422.4,0.029863615,0.0342456,
NIFTY 50,8-May-00,1423.25,1436.6,1358.8,1365.05,-0.041154528,0.035416591,
NIFTY 50,9-May-00,1362.45,1385.7,1328.05,1378.55,0.009841164,0.035358361,
NIFTY 50,10-May-00,1380.4,1391.35,1359.65,1363.15,-0.011234024,0.031065342,
NIFTY 50,11-May-00,1359.1,1359.1,1295.95,1304.55,-0.043940044,0.030485561,
NIFTY 50,12-May-00,1305.3,1326.3,1276.4,1282.8,-0.016812965,0.030218944,
NIFTY 50,15-May-00,1281.3,1311.7,1220.7,1299.25,0.012741986,0.030638367,
NIFTY 50,16-May-00,1300.2,1310.45,1287.8,1306.85,0.005832487,0.029512166,
NIFTY 50,17-May-00,1310.8,1347.7,1303.75,1311.65,0.003666225,0.027776023,
NIFTY 50,18-May-00,1311.3,1316.2,1289.55,1293.4,-0.014011477,0.027631887,
NIFTY 50,19-May-00,1293.45,1293.45,1252.7,1268,-0.019833554,0.027841614,
NIFTY 50,22-May-00,1267.85,1267.85,1228.4,1233,-0.027990632,0.028121624,
NIFTY 50,23-May-00,1229.25,1230.9,1203.2,1224.4,-0.006999296,0.027959839,
NIFTY 50,24-May-00,1224.5,1246.25,1201.5,1235.9,0.009348522,0.027948479,
NIFTY 50,25-May-00,1237,1269.8,1235.7,1247.65,0.009462332,0.024480578,
NIFTY 50,26-May-00,1247.1,1278.75,1232.85,1275.35,0.021958869,0.025259923,
NIFTY 50,29-May-00,1273.7,1317.75,1267.4,1311.05,0.027607692,0.026296232,
NIFTY 50,30-May-00,1310.8,1347.3,1304.95,1344.85,0.02545414,0.02425894,
NIFTY 50,31-May-00,1355.35,1410.75,1355.35,1380.45,0.02612705,0.02468862,
NIFTY 50,1-Jun-00,1380.4,1380.4,1345.1,1349,-0.023045956,0.022838329,
NIFTY 50,2-Jun-00,1350.15,1395.35,1350.15,1389.25,0.029400456,0.022805431,
NIFTY 50,5-Jun-00,1390.95,1461.05,1390.95,1404.6,0.010988532,0.020895398,
NIFTY 50,6-Jun-00,1405.45,1426.15,1392.7,1421.75,0.012135942,0.020950255,
NIFTY 50,7-Jun-00,1423.4,1442.7,1413.8,1430.35,0.006030662,0.020750828,
NIFTY 50,8-Jun-00,1430.5,1468.7,1430.5,1463.65,0.023014146,0.018113575,
NIFTY 50,9-Jun-00,1464.3,1485.5,1458.9,1467.2,0.002422507,0.017346728,
NIFTY 50,12-Jun-00,1464.4,1477.55,1437.15,1440.4,-0.01843497,0.018158512,
NIFTY 50,13-Jun-00,1438.8,1438.8,1411.9,1432.9,-0.00522049,0.018304472,
NIFTY 50,14-Jun-00,1434.95,1459.15,1423.95,1435.5,0.001812858,0.018314159,
NIFTY 50,15-Jun-00,1437,1452.8,1422.4,1445.25,0.006769096,0.017789958,
NIFTY 50,16-Jun-00,1443.15,1480.85,1441.6,1477.3,0.02193378,0.01709111,
NIFTY 50,19-Jun-00,1477.55,1510.45,1477.55,1498.75,0.01441533,0.014932426,
NIFTY 50,20-Jun-00,1498,1518.05,1497.05,1507.1,0.005555847,0.01444684,
NIFTY 50,21-Jun-00,1524.05,1539.1,1470.4,1475.15,-0.021427595,0.016106933,
NIFTY 50,22-Jun-00,1475.65,1491.4,1461.3,1488.25,0.008841254,0.016106285,
NIFTY 50,23-Jun-00,1487.85,1499.85,1462.75,1472.2,-0.010843052,0.016365632,
NIFTY 50,26-Jun-00,1472.15,1472.15,1431.25,1451.65,-0.01405704,0.016279639,
NIFTY 50,27-Jun-00,1452.8,1467.15,1448.95,1454.3,0.001823845,0.015566035,
NIFTY 50,28-Jun-00,1453.7,1474.7,1445.6,1470,0.010737716,0.014770118,
